Words,DistinctStems
2133000,26788
2134000,26795
2135000,26802
2136000,26803
2137000,26807
2138000,26807
2139000,26810
2140000,26816
2141000,26817
2142000,26821
2143000,26824
2144000,26830
2145000,26833
2146000,26837
2147000,26843
2148000,26844
2149000,26848
2150000,26851
2151000,26855
2152000,26860
2153000,26864
2154000,26868
2155000,26871
2156000,26874
2157000,26878
2158000,26879
2159000,26887
2160000,26893
2161000,26896
2162000,26900
2163000,26905
2164000,26909
2165000,26911
2166000,26914
2167000,26918
2168000,26921
2169000,26923
2170000,26924
2171000,26926
2172000,26932
2173000,26934
2174000,26939
2175000,26943
2176000,26944
2177000,26949
2178000,26956
2179000,26962
2180000,26967
2181000,26972
2182000,26973
2183000,26976
2184000,26979
2185000,26981
2186000,26983
2187000,26989
2188000,26991
2189000,26996
2190000,27001
2191000,27005
2192000,27008
2193000,27013
2194000,27016
2195000,27024
2196000,27027
2197000,27028
2198000,27033
2199000,27035
2200000,27036
2201000,27041
2202000,27043
2203000,27047
2204000,27049
2205000,27050
2206000,27054
2207000,27057
2208000,27058
2209000,27061
2210000,27062
2211000,27068
2212000,27070
2213000,27071
2214000,27077
2215000,27079
2216000,27082
2217000,27082
2218000,27087
2219000,27093
2220000,27095
2221000,27098
2222000,27102
2223000,27104
2224000,27105
2225000,27110
2226000,27114
2227000,27116
2228000,27121
2229000,27123
2230000,27126
2231000,27134
2232000,27135
2233000,27135
2234000,27137
2235000,27140
2236000,27144
2237000,27145
2238000,27151
2239000,27155
2240000,27158
2241000,27160
2242000,27163
2243000,27167
2244000,27170
2245000,27170
2246000,27172
2247000,27175
2248000,27181
2249000,27187
2250000,27192
2251000,27193
2252000,27194
2253000,27196
2254000,27201
2255000,27205
2256000,27208
2257000,27212
2258000,27218
2259000,27220
2260000,27224
2261000,27229
2262000,27232
2263000,27235
2264000,27241
2265000,27244
2266000,27246
2267000,27247
2268000,27249
2269000,27250
2270000,27255
2271000,27257
2272000,27260
2273000,27263
2274000,27264
2275000,27268
2276000,27272
2277000,27275
2278000,27278
2279000,27284
2280000,27289
2281000,27293
2282000,27299
2283000,27302
2284000,27305
2285000,27311
2286000,27316
2287000,27319
2288000,27319
2289000,27320
2290000,27321
2291000,27326
2292000,27332
2293000,27335
2294000,27339
2295000,27340
2296000,27344
2297000,27349
2298000,27354
2299000,27356
2300000,27360
2301000,27366
2302000,27371
2303000,27371
2304000,27374
2305000,27382
2306000,27389
2307000,27396
2308000,27401
2309000,27407
2310000,27409
2311000,27412
2312000,27413
2313000,27417
2314000,27424
2315000,27426
2316000,27430
2317000,27434
2318000,27438
2319000,27438
2320000,27444
2321000,27448
2322000,27450
2323000,27452
2324000,27452
2325000,27454
2326000,27461
2327000,27467
2328000,27473
2329000,27483
2330000,27487
2331000,27492
2332000,27495
2333000,27497
2334000,27500
2335000,27505
2336000,27510
2337000,27517
2338000,27521
2339000,27524
2340000,27526
2341000,27533
2342000,27537
2343000,27543
2344000,27547
2345000,27550
2346000,27553
2347000,27559
2348000,27569
2349000,27569
2350000,27572
2351000,27574
2352000,27576
2353000,27578
2354000,27580
2355000,27584
2356000,27586
2357000,27586
2358000,27588
2359000,27595
2360000,27597
2361000,27597
2362000,27601
2363000,27603
2364000,27613
2365000,27614
2366000,27617
2367000,27619
2368000,27621
2369000,27623
2370000,27625
2371000,27627
2372000,27632
2373000,27637
2374000,27638
2375000,27639
2376000,27642
2377000,27642
2378000,27646
2379000,27649
2380000,27655
2381000,27656
2382000,27660
2383000,27662
2384000,27666
2385000,27674
2386000,27677
2387000,27679
2388000,27682
2389000,27687
2390000,27696
2391000,27704
2392000,27706
2393000,27709
2394000,27713
2395000,27716
2396000,27721
2397000,27725
2398000,27728
2399000,27729
2400000,27736
2401000,27740
2402000,27744
2403000,27747
2404000,27748
2405000,27748
2406000,27750
2407000,27755
2408000,27760
2409000,27762
2410000,27764
2411000,27768
2412000,27771
2413000,27779
2414000,27782
2415000,27788
2416000,27789
2417000,27790
2418000,27794
2419000,27799
2420000,27802
2421000,27803
2422000,27805
2423000,27807
2424000,27809
2425000,27812
2426000,27816
2427000,27818
2428000,27827
2429000,27828
2430000,27832
2431000,27842
2432000,27846
2433000,27847
2434000,27853
2435000,27859
2436000,27864
2437000,27868
2438000,27875
2439000,27878
2440000,27881
2441000,27883
2442000,27885
2443000,27889
2444000,27893
2445000,27897
2446000,27900
2447000,27904
2448000,27904
2449000,27905
2450000,27907
2451000,27912
2452000,27915
2453000,27916
2454000,27918
2455000,27921
2456000,27927
2457000,27934
2458000,27939
2459000,27940
2460000,27943
2461000,27947
2462000,27951
2463000,27954
2464000,27956
2465000,27958
2466000,27961
2467000,27966
2468000,27967
2469000,27971
2470000,27976
2471000,27980
2472000,27984
2473000,27984
2474000,27986
2475000,27992
2476000,27994
2477000,27998
2478000,27999
2479000,27999
2480000,28003
2481000,28010
2482000,28013
2483000,28015
2484000,28018
2485000,28020
2486000,28022
2487000,28026
2488000,28030
2489000,28035
2490000,28037
2491000,28043
2492000,28045
2493000,28047
2494000,28049
2495000,28050
2496000,28051
2497000,28052
2498000,28056
2499000,28059
2500000,28060
2501000,28066
2502000,28067
2503000,28077
2504000,28078
2505000,28082
2506000,28083
2507000,28085
2508000,28089
2509000,28090
2510000,28096
2511000,28100
2512000,28104
2513000,28107
2514000,28111
2515000,28116
2516000,28119
2517000,28122
2518000,28125
2519000,28128
2520000,28135
2521000,28137
2522000,28140
2523000,28146
2524000,28147
2525000,28148
2526000,28150
2527000,28152
2528000,28154
2529000,28156
2530000,28161
2531000,28166
2532000,28172
2533000,28182
2534000,28186
2535000,28187
2536000,28189
2537000,28190
2538000,28194
2539000,28197
2540000,28199
2541000,28201
2542000,28205
2543000,28210
2544000,28211
2545000,28212
2546000,28214
2547000,28218
2548000,28219
2549000,28224
2550000,28229
2551000,28234
2552000,28237
2553000,28244
2554000,28246
2555000,28248
2556000,28253
2557000,28258
2558000,28262
2559000,28264
2560000,28269
2561000,28273
2562000,28273
2563000,28275
2564000,28275
2565000,28279
2566000,28283
2567000,28284
2568000,28284
2569000,28285
2570000,28290
2571000,28292
2572000,28295
2573000,28298
2574000,28302
2575000,28308
2576000,28311
2577000,28317
2578000,28318
2579000,28321
2580000,28324
2581000,28332
2582000,28336
2583000,28338
2584000,28345
2585000,28348
2586000,28350
2587000,28354
2588000,28361
2589000,28364
2590000,28368
2591000,28373
2592000,28380
2593000,28383
2594000,28386
2595000,28391
2596000,28392
2597000,28394
2598000,28399
2599000,28400
2600000,28405
2601000,28409
2602000,28414
2603000,28417
2604000,28421
2605000,28428
2606000,28433
2607000,28439
2608000,28442
2609000,28444
2610000,28448
2611000,28448
2612000,28449
2613000,28452
2614000,28456
2615000,28460
2616000,28463
2617000,28463
2618000,28465
2619000,28466
2620000,28466
2621000,28468
2622000,28471
2623000,28476
2624000,28476
2625000,28479
2626000,28482
2627000,28485
2628000,28490
2629000,28492
2630000,28494
2631000,28499
2632000,28501
2633000,28506
2634000,28507
2635000,28511
2636000,28512
2637000,28514
2638000,28516
2639000,28517
2640000,28520
2641000,28523
2642000,28523
2643000,28526
2644000,28529
2645000,28534
2646000,28536
2647000,28536
2648000,28540
2649000,28543
2650000,28546
2651000,28552
2652000,28553
2653000,28554
2654000,28560
2655000,28564
2656000,28567
2657000,28568
2658000,28573
2659000,28578
2660000,28582
2661000,28582
2662000,28587
2663000,28593
2664000,28594
2665000,28597
2666000,28601
2667000,28601
2668000,28604
2669000,28607
2670000,28609
2671000,28611
2672000,28619
2673000,28620
2674000,28625
2675000,28631
2676000,28636
2677000,28636
2678000,28641
2679000,28643
2680000,28652
2681000,28654
2682000,28660
2683000,28663
2684000,28663
2685000,28666
2686000,28669
2687000,28673
2688000,28676
2689000,28678
2690000,28682
2691000,28685
2692000,28688
2693000,28692
2694000,28695
2695000,28697
2696000,28701
2697000,28702
2698000,28706
2699000,28710
2700000,28710
2701000,28715
2702000,28721
2703000,28723
2704000,28728
2705000,28732
2706000,28734
2707000,28734
2708000,28736
2709000,28740
2710000,28743
2711000,28745
2712000,28746
2713000,28747
2714000,28750
2715000,28751
2716000,28751
2717000,28754
2718000,28756
2719000,28759
2720000,28765
2721000,28768
2722000,28770
2723000,28771
2724000,28774
2725000,28777
2726000,28778
2727000,28786
2728000,28787
2729000,28788
2730000,28790
2731000,28790
2732000,28790
2733000,28791
2734000,28791
2735000,28793
2736000,28800
2737000,28800
2738000,28802
2739000,28807
2740000,28813
2741000,28814
2742000,28818
2743000,28819
2744000,28821
2745000,28825
2746000,28826
2747000,28831
2748000,28833
2749000,28835
2750000,28836
2751000,28837
2752000,28839
2753000,28841
2754000,28843
2755000,28844
2756000,28847
2757000,28851
2758000,28853
2759000,28856
2760000,28862
2761000,28865
2762000,28868
2763000,28874
2764000,28877
2765000,28880
2766000,28882
2767000,28882
2768000,28889
2769000,28889
2770000,28889
2771000,28893
2772000,28893
2773000,28898
2774000,28900
2775000,28902
2776000,28906
2777000,28916
2778000,28918
2779000,28919
2780000,28919
2781000,28922
2782000,28924
2783000,28926
2784000,28932
2785000,28938
2786000,28941
2787000,28949
2788000,28953
2789000,28955
2790000,28957
2791000,28958
2792000,28961
2793000,28962
2794000,28963
2795000,28966
2796000,28972
2797000,28979
2798000,28982
2799000,28990
2800000,28993
2801000,28997
2802000,28999
2803000,28999
2804000,29001
2805000,29008
2806000,29010
2807000,29011
2808000,29012
2809000,29016
2810000,29017
2811000,29020
2812000,29024
2813000,29024
2814000,29025
2815000,29029
2816000,29036
2817000,29041
2818000,29043
2819000,29046
2820000,29047
2821000,29051
2822000,29052
2823000,29054
2824000,29056
2825000,29057
2826000,29061
2827000,29067
2828000,29081
2829000,29088
2830000,29104
2831000,29110
2832000,29116
2833000,29122
2834000,29123
2835000,29126
2836000,29133
2837000,29136
2838000,29140
2839000,29142
2840000,29142
2841000,29144
2842000,29146
2843000,29147
2844000,29150
2845000,29153
2846000,29153
2847000,29155
2848000,29157
2849000,29159
2850000,29166
2851000,29171
2852000,29172
2853000,29176
2854000,29183
2855000,29185
2856000,29187
2857000,29192
2858000,29196
2859000,29198
2860000,29200
2861000,29205
2862000,29205
2863000,29206
2864000,29213
2865000,29215
2866000,29217
2867000,29220
2868000,29223
2869000,29224
2870000,29226
2871000,29229
2872000,29235
2873000,29237
2874000,29240
2875000,29242
2876000,29244
2877000,29248
2878000,29254
2879000,29261
2880000,29265
2881000,29266
2882000,29269
2883000,29274
2884000,29277
2885000,29277
2886000,29277
2887000,29277
2888000,29278
2889000,29282
2890000,29283
2891000,29285
2892000,29289
2893000,29289
2894000,29293
2895000,29295
2896000,29296
2897000,29301
2898000,29302
2899000,29305
2900000,29312
2901000,29315
2902000,29319
2903000,29321
2904000,29324
2905000,29330
2906000,29333
2907000,29333
2908000,29334
2909000,29334
2910000,29335
2911000,29338
2912000,29343
2913000,29347
2914000,29354
2915000,29358
2916000,29359
2917000,29361
2918000,29363
2919000,29365
2920000,29371
2921000,29375
2922000,29376
2923000,29377
2924000,29380
2925000,29383
2926000,29385
2927000,29388
2928000,29389
2929000,29392
2930000,29400
2931000,29405
2932000,29409
2933000,29411
2934000,29413
2935000,29419
2936000,29421
2937000,29423
2938000,29427
2939000,29437
2940000,29438
2941000,29439
2942000,29441
2943000,29444
2944000,29448
2945000,29452
2946000,29452
2947000,29456
2948000,29457
2949000,29457
2950000,29461
2951000,29463
2952000,29473
2953000,29475
2954000,29476
2955000,29479
2956000,29481
2957000,29485
2958000,29486
2959000,29488
2960000,29490
2961000,29494
2962000,29497
2963000,29500
2964000,29505
2965000,29506
2966000,29511
2967000,29511
2968000,29513
2969000,29518
2970000,29518
2971000,29528
2972000,29535
2973000,29539
2974000,29542
2975000,29543
2976000,29544
2977000,29551
2978000,29554
2979000,29555
2980000,29560
2981000,29561
2982000,29561
2983000,29564
2984000,29568
2985000,29569
2986000,29570
2987000,29571
2988000,29571
2989000,29574
2990000,29577
2991000,29580
2992000,29581
2993000,29584
2994000,29589
2995000,29591
2996000,29594
2997000,29599
2998000,29600
2999000,29605
3000000,29606
3001000,29607
3002000,29608
3003000,29614
3004000,29617
3005000,29619
3006000,29620
3007000,29626
3008000,29628
3009000,29629
3010000,29632
3011000,29636
3012000,29644
3013000,29644
3014000,29647
3015000,29649
3016000,29650
3017000,29650
3018000,29653
3019000,29655
3020000,29658
3021000,29660
3022000,29664
3023000,29666
3024000,29666
3025000,29669
3026000,29669
3027000,29673
3028000,29675
3029000,29675
3030000,29678
3031000,29680
3032000,29681
3033000,29685
3034000,29688
3035000,29693
3036000,29694
3037000,29697
3038000,29699
3039000,29702
3040000,29704
3041000,29707
3042000,29707
3043000,29708
3044000,29714
3045000,29717
3046000,29720
3047000,29724
3048000,29728
3049000,29730
3050000,29732
3051000,29737
3052000,29738
3053000,29744
3054000,29746
3055000,29747
3056000,29748
3057000,29750
3058000,29754
3059000,29755
3060000,29756
3061000,29760
3062000,29763
3063000,29764
3064000,29768
3065000,29770
3066000,29774
3067000,29779
3068000,29787
3069000,29792
3070000,29793
3071000,29795
3072000,29797
3073000,29799
3074000,29806
3075000,29810
3076000,29813
3077000,29816
3078000,29819
3079000,29821
3080000,29824
3081000,29830
3082000,29831
3083000,29837
3084000,29839
3085000,29844
3086000,29844
3087000,29846
3088000,29847
3089000,29851
3090000,29852
3091000,29854
3092000,29858
3093000,29860
3094000,29863
3095000,29863
3096000,29866
3097000,29868
3098000,29871
3099000,29871
3100000,29876
3101000,29877
3102000,29878
3103000,29883
3104000,29886
3105000,29888
3106000,29891
3107000,29893
3108000,29895
3109000,29897
3110000,29898
3111000,29898
3112000,29901
3113000,29905
3114000,29912
3115000,29914
3116000,29915
3117000,29918
3118000,29919
3119000,29923
3120000,29925
3121000,29930
3122000,29931
3123000,29934
3124000,29938
3125000,29939
3126000,29945
3127000,29949
3128000,29953
3129000,29955
3130000,29959
3131000,29961
3132000,29964
3133000,29969
3134000,29973
3135000,29973
3136000,29976
3137000,29979
3138000,29986
3139000,29987
3140000,29989
3141000,29993
3142000,29997
3143000,29998
3144000,30004
3145000,30005
3146000,30006
3147000,30008
3148000,30011
3149000,30017
3150000,30020
3151000,30025
3152000,30032
3153000,30034
3154000,30034
3155000,30037
3156000,30038
3157000,30040
3158000,30043
3159000,30045
3160000,30048
3161000,30050
3162000,30052
3163000,30052
3164000,30053
3165000,30057
3166000,30060
3167000,30062
3168000,30067
3169000,30068
3170000,30068
3171000,30074
3172000,30077
3173000,30080
3174000,30081
3175000,30084
3176000,30089
3177000,30091
3178000,30095
3179000,30096
3180000,30097
3181000,30097
3182000,30098
3183000,30100
3184000,30100
3185000,30102
3186000,30106
3187000,30109
3188000,30109
3189000,30110
3190000,30112
3191000,30115
3192000,30115
3193000,30117
3194000,30117
3195000,30120
3196000,30123
3197000,30124
3198000,30125
3199000,30130
3200000,30133
3201000,30140
3202000,30142
3203000,30144
3204000,30150
3205000,30152
3206000,30154
3207000,30155
3208000,30157
3209000,30157
3210000,30160
3211000,30166
3212000,30167
3213000,30172
3214000,30177
3215000,30177
3216000,30180
3217000,30183
3218000,30185
3219000,30186
3220000,30186
3221000,30186
3222000,30186
3223000,30187
3224000,30189
3225000,30193
3226000,30200
3227000,30200
3228000,30201
3229000,30202
3230000,30205
3231000,30209
3232000,30210
3233000,30213
3234000,30214
3235000,30217
3236000,30219
3237000,30220
3238000,30222
3239000,30225
3240000,30225
3241000,30226
3242000,30227
3243000,30229
3244000,30231
3245000,30232
3246000,30234
3247000,30239
3248000,30240
3249000,30244
3250000,30247
3251000,30249
3252000,30251
3253000,30253
3254000,30254
3255000,30256
3256000,30257
3257000,30260
3258000,30263
3259000,30265
3260000,30267
3261000,30268
3262000,30273
3263000,30273
3264000,30276
3265000,30278
3266000,30282
3267000,30284
3268000,30287
3269000,30289
3270000,30293
3271000,30295
3272000,30297
3273000,30299
3274000,30305
3275000,30309
3276000,30314
3277000,30316
3278000,30320
3279000,30323
3280000,30324
3281000,30326
3282000,30326
3283000,30327
3284000,30327
3285000,30327
3286000,30329
3287000,30336
3288000,30342
3289000,30343
3290000,30344
3291000,30348
3292000,30350
3293000,30355
3294000,30359
3295000,30360
3296000,30366
3297000,30370
3298000,30370
3299000,30373
3300000,30373
3301000,30376
3302000,30377
3303000,30379
